"DbpediaAuthors_1965","DBpedia_7651","1.0"
"DbpediaAuthors_1965","DBpedia_7345","1.0"
"DbpediaAuthors_1965","DBpedia_7724","1.0"
"DbpediaAuthors_1964","DBpedia_8330","1.0"
"DbpediaAuthors_1964","DBpedia_8338","1.0"
"DbpediaAuthors_1964","DBpedia_8337","1.0"
"DbpediaAuthors_1964","DBpedia_8151","1.0"
"DbpediaAuthors_1964","DBpedia_8013","1.0"
"DbpediaAuthors_1964","DBpedia_8033","1.0"
"DbpediaAuthors_1964","DBpedia_12659","1.0"
"DbpediaAuthors_1964","DBpedia_12655","1.0"
"DbpediaAuthors_1964","DBpedia_12733","1.0"
"DbpediaAuthors_1963","DBpedia_2451","1.0"
"DbpediaAuthors_1963","DBpedia_5930","1.0"
"DbpediaAuthors_1962","DBpedia_5008","1.0"
"DbpediaAuthors_1962","DBpedia_4712","1.0"
"DbpediaAuthors_1962","DBpedia_5970","1.0"
"DbpediaAuthors_1962","DBpedia_5874","1.0"
"DbpediaAuthors_1962","DBpedia_5835","1.0"
"DbpediaAuthors_1962","DBpedia_5845","1.0"
"DbpediaAuthors_1962","DBpedia_5846","1.0"
"DbpediaAuthors_1962","DBpedia_5869","1.0"
"DbpediaAuthors_1962","DBpedia_5826","1.0"
"DbpediaAuthors_1962","DBpedia_5649","1.0"
"DbpediaAuthors_1962","DBpedia_5645","1.0"
"DbpediaAuthors_1962","DBpedia_5646","1.0"
"DbpediaAuthors_1962","DBpedia_5647","1.0"
"DbpediaAuthors_1962","DBpedia_5648","1.0"
"DbpediaAuthors_1962","DBpedia_5657","1.0"
"DbpediaAuthors_1962","DBpedia_5686","1.0"
"DbpediaAuthors_1962","DBpedia_10943","1.0"
"DbpediaAuthors_1962","DBpedia_6496","1.0"
"DbpediaAuthors_1961","DBpedia_3879","1.0"
"DbpediaAuthors_1961","DBpedia_2454","1.0"
"DbpediaAuthors_1961","DBpedia_1008","1.0"
"DbpediaAuthors_1961","DBpedia_3475","1.0"
"DbpediaAuthors_1961","DBpedia_4008","1.0"
"DbpediaAuthors_1960","DBpedia_11632","1.0"
"DbpediaAuthors_1968","DBpedia_5015","1.0"
"DbpediaAuthors_1966","DBpedia_9533","1.0"
"DbpediaAuthors_1954","DBpedia_11037","1.0"
"DbpediaAuthors_1952","DBpedia_544","1.0"
"DbpediaAuthors_1951","DBpedia_1238","1.0"
"DbpediaAuthors_1951","DBpedia_1166","1.0"
"DbpediaAuthors_1951","DBpedia_11961","1.0"
"DbpediaAuthors_1950","DBpedia_8755","1.0"
"DbpediaAuthors_1950","DBpedia_5965","1.0"
"DbpediaAuthors_1950","DBpedia_11759","1.0"
"DbpediaAuthors_1958","DBpedia_12073","1.0"
"DbpediaAuthors_1958","DBpedia_4436","1.0"
"DbpediaAuthors_1955","DBpedia_201","1.0"
"DbpediaAuthors_1955","DBpedia_2735","1.0"
"DbpediaAuthors_1955","DBpedia_3400","1.0"
"DbpediaAuthors_1955","DBpedia_3399","1.0"
"DbpediaAuthors_1955","DBpedia_184","1.0"
"DbpediaAuthors_1990","DBpedia_11329","1.0"
"DbpediaAuthors_1503","DBpedia_10528","1.0"
"DbpediaAuthors_1987","DBpedia_10506","1.0"
"DbpediaAuthors_1502","DBpedia_2409","1.0"
"DbpediaAuthors_1986","DBpedia_7009","1.0"
"DbpediaAuthors_1985","DBpedia_9773","1.0"
"DbpediaAuthors_1985","DBpedia_9525","1.0"
"DbpediaAuthors_1985","DBpedia_1605","1.0"
"DbpediaAuthors_1985","DBpedia_3983","1.0"
"DbpediaAuthors_1985","DBpedia_12713","1.0"
"DbpediaAuthors_1985","DBpedia_3097","1.0"
"DbpediaAuthors_1500","DBpedia_12761","1.0"
"DbpediaAuthors_1982","DBpedia_8368","1.0"
"DbpediaAuthors_1982","DBpedia_8382","1.0"
"DbpediaAuthors_1508","DBpedia_1408","1.0"
"DbpediaAuthors_1508","DBpedia_7933","1.0"
"DbpediaAuthors_1508","DBpedia_7965","1.0"
"DbpediaAuthors_1505","DBpedia_9686","1.0"
"DbpediaAuthors_1505","DBpedia_9697","1.0"
"DbpediaAuthors_1505","DBpedia_8308","1.0"
"DbpediaAuthors_1505","DBpedia_8312","1.0"
"DbpediaAuthors_1505","DBpedia_2374","1.0"
"DbpediaAuthors_1505","DBpedia_5956","1.0"
"DbpediaAuthors_1505","DBpedia_5941","1.0"
"DbpediaAuthors_1505","DBpedia_5947","1.0"
"DbpediaAuthors_1505","DBpedia_5949","1.0"
"DbpediaAuthors_1505","DBpedia_6945","1.0"
"DbpediaAuthors_1505","DBpedia_5687","1.0"
"DbpediaAuthors_1505","DBpedia_10286","1.0"
"DbpediaAuthors_1505","DBpedia_10263","1.0"
"DbpediaAuthors_1505","DBpedia_7718","1.0"
"DbpediaAuthors_1505","DBpedia_10602","1.0"
"DbpediaAuthors_1504","DBpedia_9871","1.0"
"DbpediaAuthors_1504","DBpedia_9843","1.0"
"DbpediaAuthors_1504","DBpedia_7001","1.0"
"DbpediaAuthors_1504","DBpedia_8075","1.0"
"DbpediaAuthors_1504","DBpedia_3317","1.0"
"DbpediaAuthors_1504","DBpedia_3389","1.0"
"DbpediaAuthors_1504","DBpedia_5633","1.0"
"DbpediaAuthors_1504","DBpedia_5638","1.0"
"DbpediaAuthors_1504","DBpedia_5634","1.0"
"DbpediaAuthors_1504","DBpedia_5635","1.0"
"DbpediaAuthors_1504","DBpedia_5636","1.0"
"DbpediaAuthors_1504","DBpedia_5637","1.0"
"DbpediaAuthors_1504","DBpedia_6698","1.0"
"DbpediaAuthors_1504","DBpedia_5316","1.0"
"DbpediaAuthors_1504","DBpedia_6478","1.0"
"DbpediaAuthors_1504","DBpedia_6479","1.0"
"DbpediaAuthors_1975","DBpedia_9926","1.0"
"DbpediaAuthors_1975","DBpedia_717","1.0"
"DbpediaAuthors_1975","DBpedia_725","1.0"
"DbpediaAuthors_1975","DBpedia_640","1.0"
"DbpediaAuthors_1975","DBpedia_641","1.0"
"DbpediaAuthors_1975","DBpedia_639","1.0"
"DbpediaAuthors_1975","DBpedia_651","1.0"
"DbpediaAuthors_1975","DBpedia_832","1.0"
"DbpediaAuthors_1975","DBpedia_1548","1.0"
"DbpediaAuthors_1975","DBpedia_11197","1.0"
"DbpediaAuthors_1975","DBpedia_11300","1.0"
"DbpediaAuthors_1975","DBpedia_2507","1.0"
"DbpediaAuthors_1975","DBpedia_11448","1.0"
"DbpediaAuthors_1975","DBpedia_11446","1.0"
"DbpediaAuthors_1975","DBpedia_11444","1.0"
"DbpediaAuthors_1975","DBpedia_1004","1.0"
"DbpediaAuthors_1975","DBpedia_47","1.0"
"DbpediaAuthors_1975","DBpedia_46","1.0"
"DbpediaAuthors_1975","DBpedia_45","1.0"
"DbpediaAuthors_1975","DBpedia_7909","1.0"
"DbpediaAuthors_1975","DBpedia_7912","1.0"
"DbpediaAuthors_1975","DBpedia_7911","1.0"
"DbpediaAuthors_1973","DBpedia_8352","1.0"
"DbpediaAuthors_1971","DBpedia_1427","1.0"
"DbpediaAuthors_1971","DBpedia_1428","1.0"
"DbpediaAuthors_1971","DBpedia_5390","1.0"
"DbpediaAuthors_1971","DBpedia_11839","1.0"
"DbpediaAuthors_1970","DBpedia_9959","1.0"
"DbpediaAuthors_1970","DBpedia_9878","1.0"
"DbpediaAuthors_1970","DBpedia_9528","1.0"
"DbpediaAuthors_1970","DBpedia_9537","1.0"
"DbpediaAuthors_1970","DBpedia_9538","1.0"
"DbpediaAuthors_1970","DBpedia_9539","1.0"
"DbpediaAuthors_1970","DBpedia_9406","1.0"
"DbpediaAuthors_1970","DBpedia_9329","1.0"
"DbpediaAuthors_1970","DBpedia_9346","1.0"
"DbpediaAuthors_1970","DBpedia_9345","1.0"
"DbpediaAuthors_1970","DBpedia_11468","1.0"
"DbpediaAuthors_1970","DBpedia_11036","1.0"
"DbpediaAuthors_1978","DBpedia_822","1.0"
"DbpediaAuthors_1978","DBpedia_9276","1.0"
"DbpediaAuthors_1978","DBpedia_2134","1.0"
"DbpediaAuthors_1977","DBpedia_12360","1.0"
"DbpediaAuthors_1977","DBpedia_4438","1.0"
"DbpediaAuthors_198","DBpedia_6244","1.0"
"DbpediaAuthors_199","DBpedia_10674","1.0"
"DbpediaAuthors_1921","DBpedia_347","1.0"
"DbpediaAuthors_1921","DBpedia_9931","1.0"
"DbpediaAuthors_1921","DBpedia_714","1.0"
"DbpediaAuthors_1921","DBpedia_884","1.0"
"DbpediaAuthors_1921","DBpedia_909","1.0"
"DbpediaAuthors_1921","DBpedia_1857","1.0"
"DbpediaAuthors_1921","DBpedia_11512","1.0"
"DbpediaAuthors_1921","DBpedia_12184","1.0"
"DbpediaAuthors_1921","DBpedia_3066","1.0"
"DbpediaAuthors_1921","DBpedia_3068","1.0"
"DbpediaAuthors_1921","DBpedia_83","1.0"
"DbpediaAuthors_1921","DBpedia_85","1.0"
"DbpediaAuthors_1921","DBpedia_84","1.0"
"DbpediaAuthors_1921","DBpedia_86","1.0"
"DbpediaAuthors_1921","DBpedia_11534","1.0"
"DbpediaAuthors_1921","DBpedia_134","1.0"
"DbpediaAuthors_1921","DBpedia_135","1.0"
"DbpediaAuthors_1921","DBpedia_136","1.0"
"DbpediaAuthors_1921","DBpedia_133","1.0"
"DbpediaAuthors_1921","DBpedia_145","1.0"
"DbpediaAuthors_1921","DBpedia_144","1.0"
"DbpediaAuthors_194","DBpedia_8228","1.0"
"DbpediaAuthors_194","DBpedia_8230","1.0"
"DbpediaAuthors_194","DBpedia_8210","1.0"
"DbpediaAuthors_194","DBpedia_8062","1.0"
"DbpediaAuthors_194","DBpedia_5858","1.0"
"DbpediaAuthors_194","DBpedia_5868","1.0"
"DbpediaAuthors_194","DBpedia_5788","1.0"
"DbpediaAuthors_194","DBpedia_5745","1.0"
"DbpediaAuthors_1929","DBpedia_3262","1.0"
"DbpediaAuthors_195","DBpedia_7335","1.0"
"DbpediaAuthors_196","DBpedia_2288","1.0"
"DbpediaAuthors_197","DBpedia_8894","1.0"
"DbpediaAuthors_190","DBpedia_6309","1.0"
"DbpediaAuthors_190","DBpedia_6311","1.0"
"DbpediaAuthors_190","DBpedia_9887","1.0"
"DbpediaAuthors_190","DBpedia_9888","1.0"
"DbpediaAuthors_190","DBpedia_9891","1.0"
"DbpediaAuthors_190","DBpedia_9895","1.0"
"DbpediaAuthors_190","DBpedia_838","1.0"
"DbpediaAuthors_190","DBpedia_1562","1.0"
"DbpediaAuthors_190","DBpedia_1561","1.0"
