"FreiburgBooks_10942","GoodReadsBooks_14404","0.8866666666666667"
"FreiburgBooks_22996","GoodReadsBooks_13324","0.8716553287981859"
"FreiburgBooks_20349","GoodReadsBooks_8035","0.8999999999999999"
"FreiburgBooks_22955","GoodReadsBooks_13385","0.8999999999999999"
"FreiburgBooks_20307","GoodReadsBooks_14116","0.7"
"FreiburgBooks_22986","GoodReadsBooks_7912","0.8972222222222221"
"FreiburgBooks_20395","GoodReadsBooks_6425","0.8999999999999999"
"FreiburgBooks_4715","GoodReadsBooks_13437","0.8999999999999999"
"FreiburgBooks_4721","GoodReadsBooks_6440","0.8971014492753624"
"FreiburgBooks_4755","GoodReadsBooks_14859","0.8999999999999999"
"FreiburgBooks_2117","GoodReadsBooks_1603","0.8999999999999999"
"FreiburgBooks_2195","GoodReadsBooks_1643","0.7"
"FreiburgBooks_19495","GoodReadsBooks_13122","0.895"
"FreiburgBooks_19449","GoodReadsBooks_9938","0.888235294117647"
"FreiburgBooks_4839","GoodReadsBooks_8794","0.8999999999999999"
"FreiburgBooks_4834","GoodReadsBooks_11603","0.8999999999999999"
"FreiburgBooks_4861","GoodReadsBooks_13362","0.8964912280701753"
"FreiburgBooks_4881","GoodReadsBooks_6585","0.866111111111111"
"FreiburgBooks_10700","GoodReadsBooks_7406","0.8999999999999999"
"FreiburgBooks_10765","GoodReadsBooks_14924","0.8999999999999999"
"FreiburgBooks_10766","GoodReadsBooks_9946","0.8999999999999999"
"FreiburgBooks_10736","GoodReadsBooks_3191","0.8866666666666667"
"FreiburgBooks_10737","GoodReadsBooks_3187","0.8999999999999999"
"FreiburgBooks_22723","GoodReadsBooks_5817","0.8018181818181818"
"FreiburgBooks_22737","GoodReadsBooks_5806","0.7466666666666666"
"FreiburgBooks_22749","GoodReadsBooks_10819","0.8894736842105264"
"FreiburgBooks_22745","GoodReadsBooks_6462","0.8857142857142857"
"FreiburgBooks_10775","GoodReadsBooks_6270","0.8999999999999999"
"FreiburgBooks_19185","GoodReadsBooks_7441","0.8999999999999999"
"FreiburgBooks_4506","GoodReadsBooks_8906","0.888235294117647"
"FreiburgBooks_4511","GoodReadsBooks_10519","0.8999999999999999"
"FreiburgBooks_4574","GoodReadsBooks_2649","0.8999999999999999"
"FreiburgBooks_10818","GoodReadsBooks_11624","0.8999999999999999"
"FreiburgBooks_10816","GoodReadsBooks_11783","0.825"
"FreiburgBooks_10814","GoodReadsBooks_8857","0.8999999999999999"
